Frequency,Nominal,Min,Max
3900000,-6.015197794714652,-6.1318213561743224,-5.899878643554075
4000000,-6.194767595426691,-6.314576086459994,-6.076329131661545
4100000,-6.37552542641982,-6.4985539533406875,-6.253932548957191
4200000,-6.557512785063889,-6.683796694440505,-6.432730201828971
4320000,-6.777576804228827,-6.907814198553851,-6.648919682806156
4450000,-7.01811942630987,-7.1526981838572,-6.885206709220686
4580000,-7.260966463676048,-7.399947968320989,-7.1237370951528405
4750000,-7.582141530753529,-7.726974195552246,-7.4391741980192885
4880000,-7.830597629578397,-7.979977231435204,-7.683170463056557
5000000,-8.062203101077673,-8.215836295984502,-7.910603210209845
