Frequency,Nominal,Min,Max
92000,2519.8963063153255,2490.792240270407,2548.486321749647
94000,2521.1946205336844,2492.2399532344334,2549.655988028756
96000,2522.414164419697,2493.600025980713,2550.754557289639
98000,2523.561165441525,2494.879367310809,2551.787664176378
100000,2524.6412502541502,2496.0842217010686,2552.7603981693455
102000,2525.6595126632537,2497.220244164457,2553.677365454419
104000,2526.6205728209325,2498.2925654955484,2554.542742781197
106000,2527.5286289175115,2499.30584927901,2555.3603244699434
108000,2528.3875024332388,2500.264341823683,2556.133563542343
110000,2529.2006778474906,2501.171916004085,2556.865607798077
112000,2529.9713375653687,2502.0321098409604,2557.559331532845
115000,2531.0539108659486,2503.2405690282517,2558.533755518373
118000,2532.056137393401,2504.3594540898207,2559.4357844958495
120000,2532.683522356614,2505.059921129428,2560.000411565673
122000,2533.28073392754,2505.7267380033277,2560.5378594683034
125000,2534.124104761836,2506.6684650826373,2561.2967951825194
128000,2534.9096633209733,2507.5456989051295,2562.0036691332325
130000,2535.4038305756744,2508.0975644764376,2562.4483215974115
132000,2535.8760057011677,2508.6248896674697,2562.8731741868914
135000,2536.5458276981008,2509.3729775382603,2563.4758478297067
138000,2537.173014278646,2510.0734780461084,2564.0401443322935
140000,2537.5692236222644,2510.516014952784,2564.3966178893165
142000,2537.949033953601,2510.940243987004,2564.738333247086
145000,2538.48994637223,2511.544428580264,2565.224987355763
148000,2538.998741995305,2512.11275052515,2565.6827433845533
150000,2539.3213447446033,2512.473100104154,2565.97298419082
155000,2540.0746729068346,2513.3145793761246,2566.6507466963535
160000,2540.7594721711594,2514.079508745782,2567.2668683967927
165000,2541.383874106341,2514.776960112782,2567.828671754913
170000,2541.9548429535353,2515.4147045977898,2568.3424270016326
175000,2542.478370831194,2515.9994297754993,2568.813528292203
180000,2542.959635938435,2516.5369157908617,2569.2466364302313
185000,2543.4031315515163,2517.0321790060398,2569.6457952118176
190000,2543.8127718101605,2517.4895898347654,2570.014526812787
195000,2544.1919789413787,2517.91296992582,2570.3559104207875
200000,2544.543755548636,2518.305672725751,2570.6726473902277
205000,2544.8707448158148,2518.6706505883462,2570.967115494685
210000,2545.175280879017,2519.0105109357423,2571.241414310914
215000,2545.4594311578476,2519.327563463845,2571.4974033524963
220000,2545.7250320788585,2519.623859986259,2571.736734245941
225000,2545.9737193434676,2519.901228198888,2571.960877989229
230000,2546.206953671232,2520.161300401684,2572.171148132512
235000,2546.4260427747963,2520.405538019574,2572.3687205631654
240000,2546.632160183653,2520.6352526098917,2572.554650451857
245000,2546.8263614222456,2520.8516239195287,2572.729886815073
250000,2547.009597958743,2521.0557154557087,2572.8952850700393
255000,2547.182729268755,2521.248487953901,2573.0516178916005
260000,2547.3465332991677,2521.430811060933,2573.199584628604
270000,2547.6489171137796,2521.767191928541,2573.472898708085
275000,2547.7887214167513,2521.9226187069085,2573.5993467437256
280000,2547.9216605062647,2522.070348681012,2573.7196418023814
285000,2548.0482202989174,2522.210925164385,2573.8342206252
290000,2548.168845312102,2522.344845199825,2573.943482731121
295000,2548.283942823441,2522.472564206174,2574.0477941580307
300000,2548.3938865510445,2522.594500090009,2574.147490772808
305000,2548.4990199163976,2522.711036891321,2574.2428812058197
310000,2548.5996589432857,2522.822528022679,2574.3342494579083
315000,2548.696094838228,2522.9292991527686,2574.421857220937
320000,2548.788596291993,2523.0316507782404,2574.505945947338
330000,2548.9627701822574,2523.224185189139,2574.664441802648
340000,2549.1239527718785,2523.402113313462,2574.8113294457276
350000,2549.273667244777,2523.5671388255505,2574.9479775214427
360000,2549.413228620452,2523.720732631908,2575.075567586746
370000,2549.5437769697014,2523.8641700018397,2575.1951239708105
390000,2549.7816784896854,2524.1248753641426,2575.4135892254753
400000,2549.89065872656,2524.2439635291894,2575.51395987192
410000,2549.9939140106826,2524.3565735534994,2575.6092508954325
420000,2550.0920344885976,2524.463365674319,2575.6999924560414
432000,2550.2037324589164,2524.584654810772,2575.8035340241
445000,2550.3181569164485,2524.708569063175,2575.9098943629497
458000,2550.426584182491,2524.8256502308504,2576.0111626686257
475000,2550.5605660393876,2524.9698350677304,2576.140098709443
488000,2550.6578674245693,2525.0733793588533,2576.2339841289872
500000,2550.7442479359956,2525.1631658247775,2576.3175163818555
515000,2550.848172682381,2525.270922889703,2576.4182530224793
530000,2550.948194590365,2525.3743510480094,2576.5154602481603
550000,2551.0764400685257,2525.5065492803924,2576.640469636321
565000,2551.1694005078866,2525.602080165531,2576.7313493687184
580000,2551.260051465731,2525.6949989034474,2576.820186012359
600000,2551.3779311237845,2525.81547829638,2576.936020346716
615000,2551.4644937203143,2525.9037032786746,2577.0213027631285
630000,2551.5497677639737,2525.990416222228,2577.1054943440918
645000,2551.6339854387215,2526.0758673392766,2577.1888116365644
660000,2551.717352792626,2526.160278686325,2577.27144680331
675000,2551.800053179389,2526.2438478716217,2577.3535708336744
688000,2551.8713142436573,2526.3157300539565,2577.4257064175436
700000,2551.9368414210253,2526.3800861265995,2577.493273879339
