Frequency,Nominal,Min,Max
132000,1.6310140860120994e-9,1.6234459135851054e-9,1.6398247098336752e-9
135000,1.6277699243945402e-9,1.6205207599234e-9,1.6362109295493422e-9
138000,1.6247291048240025e-9,1.6177794670734018e-9,1.6328229307131471e-9
140000,1.622806621745805e-9,1.616046610390087e-9,1.6306805863167826e-9
142000,1.6209626398718082e-9,1.6143847005354458e-9,1.6286254530927419e-9
145000,1.6183347660656861e-9,1.6120166197626325e-9,1.6256962105100664e-9
148000,1.6158611489240432e-9,1.6097878918721856e-9,1.6229384233443797e-9
150000,1.6142919085603718e-9,1.6083741819208216e-9,1.6211886595188254e-9
155000,1.6106251678355722e-9,1.6050713913549416e-9,1.6170993441936594e-9
160000,1.6072895307726778e-9,1.6020674925547293e-9,1.6133783620690254e-9
165000,1.604246493989994e-9,1.5993276413613707e-9,1.6099830032183995e-9
170000,1.601462970303685e-9,1.5968219087854208e-9,1.606876546397646e-9
175000,1.5989104029084447e-9,1.5945244746896445e-9,1.6040272829886376e-9
180000,1.5965640435194239e-9,1.5924129711991899e-9,1.6014077209445202e-9
185000,1.5944023607918134e-9,1.5904679449759764e-9,1.5989939318985735e-9
190000,1.592406552902736e-9,1.5886724144527968e-9,1.596765012843412e-9
195000,1.5905601439097146e-9,1.587011503384713e-9,1.5947026400368545e-9
200000,1.588848647869463e-9,1.5854721360840148e-9,1.5927906975625397e-9
205000,1.5872592880563006e-9,1.5840427827804169e-9,1.5910149666419173e-9
210000,1.5857807612134772e-9,1.582713245923381e-9,1.5893628646331938e-9
215000,1.584403038788647e-9,1.5814744800895595e-9,1.5878232248635082e-9
220000,1.5831171986839965e-9,1.5803184396019705e-9,1.5863861101723338e-9
225000,1.5819152822945685e-9,1.5792379491028866e-9,1.5850426544083569e-9
230000,1.5807901725920927e-9,1.578226593220325e-9,1.5837849272026695e-9
235000,1.579735489794291e-9,1.57727862218187e-9,1.5826058182014496e-9
240000,1.5787455017853872e-9,1.5763888707999483e-9,1.581498937629715e-9
245000,1.5778150469562792e-9,1.5755526887106347e-9,1.5804585306111709e-9
250000,1.5769394675386046e-9,1.5747658801174753e-9,1.579479403116145e-9
255000,1.5761145518358238e-9,1.5740246515910976e-9,1.5785568577721586e-9
260000,1.5753364840222645e-9,1.5733255667189038e-9,1.5776866380670273e-9
270000,1.5739073511821362e-9,1.5720416353286e-9,1.5760880681621269e-9
275000,1.573250267022475e-9,1.5714513697963143e-9,1.5753530013446866e-9
280000,1.5726279296268117e-9,1.5708923531491968e-9,1.5746567570013014e-9
285000,1.5720379458914144e-9,1.570362431459424e-9,1.5739966638870155e-9
290000,1.5714781250916153e-9,1.5698596331425698e-9,1.5733702763826845e-9
295000,1.5709464587175183e-9,1.5693821507681467e-9,1.5727753520452533e-9
300000,1.5704411026118906e-9,1.5689283249495657e-9,1.572209831717278e-9
305000,1.569960361115111e-9,1.5684966300465655e-9,1.5716718218681478e-9
310000,1.569502672963832e-9,1.5680856614510266e-9,1.5711595788857687e-9
